UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
8937,July 05 2017,DOG,Cocker Spaniel,,U,false,Queens,11412
8938,July 15 2017,DOG,JACK RUSS / SHIH TZU MIX,4,F,false,Queens,11378
8939,July 16 2017,DOG,Boxer,1,F,true,Queens,11368
8940,January 11 2017,DOG,,,U,false,Queens,11365
8941,July 16 2017,DOG,Siberian Husky,1,M,true,Queens,11358
8942,July 17 2017,DOG,Chihuahua,7,M,false,Queens,11377
8943,July 14 2017,DOG,Yorkshire Terrier,10,F,true,Queens,11385
8944,July 16 2017,DOG,UNKNOWN,,U,false,Queens,
8945,July 15 2017,DOG,Tibetan Terrier,3,M,true,Queens,11358
8946,July 15 2017,DOG,Jack Russ,13,F,true,Queens,11691
8947,July 16 2017,DOG,Beagle Crossbreed,1,F,true,Queens,11361
8948,July 17 2017,DOG,Pit Bull,6,F,true,Queens,11420
8949,July 18 2017,DOG,Rhodesian Ridgeback,,U,false,Queens,
8950,June 17 2017,DOG,Beagle,4,M,false,Queens,11367
8951,July 01 2017,DOG,CHINESE CRESTED,4,M,true,Queens,11368
8952,July 18 2017,DOG,Pekingese,7,F,false,Queens,11365
8953,July 18 2017,DOG,UNKNOWN,,U,false,Queens,11434
8954,July 11 2017,DOG,American Pit Bull Terrier/Pit Bull,4,F,true,Queens,11377
8955,July 15 2017,DOG,Bichon Frise,2,F,true,Queens,11370
8956,July 17 2017,DOG,UNKNOWN,,U,false,Queens,11428
8957,July 19 2017,DOG,UNKNOWN,,U,false,Queens,11365
8958,July 19 2017,DOG,American Pit Bull Terrier/Pit Bull,8,F,true,Queens,11102
8959,July 08 2017,DOG,GERMAN SHEPHERD MIX,7,M,true,Queens,11694
8960,July 10 2017,DOG,STAFFORDSHIRE / PIT BULL MIX,6,F,true,Queens,11413
8961,July 09 2017,DOG,Pit Bull,,U,false,Queens,11428
8962,July 20 2017,DOG,POODLE MIX,9,M,true,Queens,11368
8963,July 20 2017,DOG,LHASA / SHIH TZU MIX,6,M,true,Queens,11415
8964,July 21 2017,DOG,UNKNOWN,,U,false,Queens,11377
8965,July 21 2017,DOG,Pit Bull,,U,false,Queens,11417
8966,July 21 2017,DOG,UNKNOWN,,U,false,Queens,
8967,July 21 2017,DOG,German Shepherd,,U,false,Queens,
8968,July 22 2017,DOG,MALTI TZU,2,M,false,Queens,11419
8969,July 21 2017,DOG,UNKNOWN,,U,false,Queens,11415
8970,July 21 2017,DOG,UNKNOWN,,U,false,Queens,11356
8971,July 15 2017,DOG,Bull dog,,U,false,Queens,11691
8972,July 18 2017,DOG,Pit Bull,3,M,false,Queens,11102
8973,July 15 2017,DOG,Pit Bull,,F,false,Queens,11413
8974,July 25 2017,DOG,COCKER SPANIEL / POODLE MIX,,M,true,Queens,11377
8975,July 25 2017,DOG,Yorkshire Terrier,13,M,false,Queens,11417
8976,July 26 2017,DOG,Beagle,5,M,true,Queens,11421
8977,June 28 2017,DOG,UNKNOWN,,U,false,Queens,11413
8978,July 26 2017,DOG,German Shepherd,7,M,false,Queens,11426
8979,July 17 2017,DOG,Bichon Frise,2,M,true,Queens,11354
8980,July 26 2017,DOG,Cane Corso,,U,false,Queens,11416
8981,July 23 2017,DOG,Chihuahua,5,M,false,Queens,11368
8982,July 26 2017,DOG,UNKNOWN,,U,false,Queens,
8983,July 22 2017,DOG,MORKIE,16,M,true,Queens,11434
8984,July 27 2017,DOG,UNKNOWN,,U,false,Queens,11360
8985,July 27 2017,DOG,"Shar-Pei, Chinese",1,M,false,Queens,11417
8986,July 26 2017,DOG,UNKNOWN,,U,false,Queens,
8987,July 24 2017,DOG,FRENCH HOUND MIX,7,M,true,Queens,11432
8988,July 28 2017,DOG,"Jindo Dog,",,U,false,Queens,
8989,July 28 2017,DOG,Jack Russ,10,M,true,Queens,11105
8990,July 30 2017,DOG,"Poodle, Standard",6,F,false,Queens,11375
8991,July 29 2017,DOG,COCKAPOO MIX,3,M,true,Queens,11377
8992,July 29 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Queens,
8993,August 01 2017,DOG,CHIHUAHUA MIX,5,M,true,Queens,
8994,July 29 2017,DOG,UNKNOWN,,U,false,Queens,11421
8995,July 29 2017,DOG,Pit Bull,,U,false,Queens,11377
8996,July 31 2017,DOG,Cane Corso,8 MTHS,M,false,Queens,11361
8997,July 31 2017,DOG,SHIH TZU / YORKSHIRE MIX,8,M,true,Queens,11367
8998,July 31 2017,DOG,SPANIEL MIXED BREED,2,M,true,Queens,11102
8999,August 01 2017,DOG,German Shepherd,4,F,false,Queens,11419
9000,August 01 2017,DOG,MIXED BREED,4,F,false,Queens,11368
9001,July 30 2017,DOG,DOGO,1,M,false,Queens,11423
9002,August 02 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,true,Queens,11369
9003,August 03 2017,DOG,UNKNOWN,,U,false,Queens,11422
9004,August 02 2017,DOG,UNKNOWN,,U,false,Queens,
9005,August 02 2017,DOG,"Bull Dog, French",3,M,false,Queens,11374
9006,August 03 2017,DOG,Pit Bull,,U,false,Queens,11366
9007,August 04 2017,DOG,PIT BULL MIX,2,F,false,Queens,11434
9008,August 04 2017,DOG,Pit Bull,9MTHS,M,false,Queens,11434
9009,August 04 2017,DOG,PIT BULL MIX (F) AND PIT BULL,2 & 9MTHS,M,false,Queens,11434
9010,August 02 2017,DOG,Shih Tzu,,M,false,Queens,
9011,August 04 2017,DOG,PIT BULL MIX (F) AND PIT BULL (M),2 & 9MTHS,M,false,Queens,11434
9012,July 28 2017,DOG,BOXER MIX,,U,false,Queens,11354
9013,August 06 2017,DOG,MIXED BREED,,U,false,Queens,
9014,August 05 2017,DOG,UNKNOWN,,U,false,Queens,11693
9015,August 05 2017,DOG,UNKNOWN,,U,false,Queens,11378
9016,August 06 2017,DOG,German Shepherd,2,F,true,Queens,11368
9017,August 07 2017,DOG,UNKNOWN,,U,false,Queens,11377
9018,August 05 2017,DOG,UNKNOWN,,U,false,Queens,
9019,August 02 2017,DOG,UNKNOWN,,U,false,Queens,
9020,August 08 2017,DOG,MIXED BREED,5,F,false,Queens,11413
9021,August 08 2017,DOG,PIT BULL / STAFFORDSHIRE,3,M,true,Queens,11412
9022,August 08 2017,DOG,Boston Terrier,1,M,true,Queens,11419
9023,August 08 2017,DOG,Boston Terrier,1,M,true,Queens,11419
9024,August 04 2017,DOG,MALTESE / POODLE MIX,5,M,true,Queens,11361
9025,August 10 2017,DOG,Pomeranian,4,M,true,Queens,11362
9026,August 11 2017,DOG,Siberian Husky,,U,false,Queens,11368
9027,August 09 2017,DOG,Chihuahua,,U,false,Queens,
9028,August 09 2017,DOG,Yorkshire Terrier,5,F,true,Queens,11370
9029,August 11 2017,DOG,Cocker Spaniel,,U,false,Queens,
9030,August 11 2017,DOG,Doberman Pinscher,4,F,false,Queens,11354
9031,August 01 2017,DOG,STAFFORDSHIRE,3,F,true,Queens,11414
9032,August 12 2017,DOG,Cocker Spaniel,,U,false,Queens,
9033,August 12 2017,DOG,ROTTWEILER / PIT BULL MIX,,U,false,Queens,11434
9034,August 12 2017,DOG,Rottweiler,2,M,false,Queens,11368
9035,August 12 2017,DOG,PIT BULL / SHEPHERD MIX,2,F,true,Queens,11375
9036,August 13 2017,DOG,Maltese,7,M,true,Queens,11372
9037,August 13 2017,DOG,TERRIER,,U,false,Queens,
9038,August 13 2017,DOG,Labrador Retriever,2,M,true,Queens,11413
9039,August 13 2017,DOG,Shetland Sheepdog,9,M,true,Queens,11004
9040,August 02 2017,DOG,Saint Bernard,,U,false,Queens,11435
9041,August 14 2017,DOG,Chihuahua,1,M,true,Queens,11373
9042,August 15 2017,DOG,BEAGLE / CHIHUAHUA MIX,1,M,false,Queens,11432
9043,August 15 2017,DOG,"Jindo Dog,",10,M,true,Queens,11421
9044,August 15 2017,DOG,UNKNOWN,,U,false,Queens,
9045,August 15 2017,DOG,UNKNOWN,,U,false,Queens,11435
9046,August 16 2017,DOG,Pit Bull,2,M,true,Queens,11385
9047,August 16 2017,DOG,SHIBA INU MIX,5,M,true,Queens,11361
9048,August 16 2017,DOG,UNKNOWN,,U,false,Queens,11104
9049,August 15 2017,DOG,POODLE MIX,5,M,true,Queens,11368
9050,August 17 2017,DOG,FRENCH / ENGLISH BULL DOG MIX,2,F,false,Queens,11417
9051,August 18 2017,DOG,Shih Tzu,10,M,true,Queens,11365
9052,August 17 2017,DOG,MALTESE / POODLE MIX,6,M,true,Queens,11372
9053,August 14 2017,DOG,UNKNOWN,,U,false,Queens,11373
9054,August 12 2017,DOG,UNKNOWN,,U,false,Queens,
9055,August 17 2017,DOG,"Poodle, Standard",,U,false,Queens,11433
9056,August 15 2017,DOG,SHIH TZU (MALE) & SHIH TZU MIX (FEMALE),,U,true,Queens,11436
9057,August 17 2017,DOG,American Pit Bull Mix / Pit Bull Mix,12,F,true,Queens,11385
9058,August 19 2017,DOG,West High White Terrier,12,M,true,Queens,11357
9059,August 20 2017,DOG,Bichon Frise,3,M,false,Queens,11357
9060,August 20 2017,DOG,UNKNOWN,,U,false,Queens,
9061,August 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,10,M,true,Queens,11367
9062,August 16 2017,DOG,Doberman Pinscher,5,M,false,Queens,11378
9063,August 21 2017,DOG,Pomeranian,10,M,false,Queens,11364
9064,August 07 2017,DOG,LABRADOR MIX,13,M,true,Queens,11366
9065,August 12 2017,DOG,UNKNOWN,,U,false,Queens,
9066,August 22 2017,DOG,American Pit Bull Terrier/Pit Bull,7,M,false,Queens,11364
9067,August 20 2017,DOG,UNKNOWN,,U,false,Queens,11420
9068,August 23 2017,DOG,Pug,,U,false,Queens,11385
9069,August 24 2017,DOG,Pit Bull,,U,false,Queens,11418
9070,August 22 2017,DOG,Bull Terrier,10 MTHS,M,false,Queens,11375
9071,August 24 2017,DOG,GERMAN SHEPHERD / ROTTWEILER MIX,8,M,true,Queens,11421
9072,August 25 2017,DOG,Bichon Frise,3,M,false,Queens,11357
9073,August 27 2017,DOG,UNKNOWN,,U,false,Queens,11362
9074,August 27 2017,DOG,Maltese,2,M,false,Queens,11433
9075,August 26 2017,DOG,Jack Russ,3,M,false,Queens,11368
9076,August 24 2017,DOG,PIT BULL / GERMAN SHEPHERD MIX,1,F,false,Queens,11412
9077,August 20 2017,DOG,PUG / RETRIEVER / SHIH TZU MIX,5,M,false,Queens,11368
9078,August 26 2017,DOG,UNKNOWN,,U,false,Queens,
9079,August 29 2017,DOG,CORGI / BEAGLE MIX,8 MTHS,M,false,Queens,11412
9080,August 30 2017,DOG,UNKNOWN,,U,false,Queens,
9081,April 07 2017,DOG,UNKNOWN,,U,false,Queens,
9082,August 28 2017,DOG,Pit Bull,4,F,true,Queens,11691
9083,August 30 2017,DOG,SHIH TZU / BICHON MIX,2,M,true,Queens,11427
9084,August 30 2017,DOG,Siberian Husky,12,F,true,Queens,11430
9085,August 31 2017,DOG,Pit Bull,,U,false,Queens,11101
9086,August 31 2017,DOG,COCKAPOO MIX,3,M,true,Queens,11414
9087,August 31 2017,DOG,Shih Tzu,13,M,false,Queens,11420
9088,August 30 2017,DOG,UNKNOWN,,U,false,Queens,
9089,August 09 2017,DOG,UNKNOWN,,U,false,Queens,
9090,September 04 2017,DOG,PIT BULL / ROTTWEILER MIX,3,F,true,Queens,11415
9091,August 31 2017,DOG,Maltese,5,M,true,Queens,11103
9092,September 04 2017,DOG,MIXED BREED,4,M,true,Queens,11106
9093,September 01 2017,DOG,Pit Bull,,U,false,Queens,11434
9094,September 02 2017,DOG,Cocker Spaniel,,U,false,Queens,11354
9095,September 01 2017,DOG,Maltese,,U,false,Queens,11432
9096,September 03 2017,DOG,Pit Bull,,U,false,Queens,11102
9097,September 04 2017,DOG,Chihuahua,,U,false,Queens,11104
9098,September 04 2017,DOG,UNKNOWN,,U,false,Queens,11421
9099,September 05 2017,DOG,UNKNOWN,,U,false,Queens,11420
9100,September 05 2017,DOG,Wheaton Terrier,6,M,true,Queens,11377
9101,September 06 2017,DOG,UNKNOWN,,U,false,Queens,11358
9102,September 04 2017,DOG,UNKNOWN,,U,false,Queens,
9103,September 05 2017,DOG,Yorkshire Terrier,4MTHS,M,false,Queens,11355
9104,September 06 2017,DOG,Rottweiler,1,M,false,Queens,11693
9105,July 30 2017,DOG,UNKNOWN,,U,false,Queens,11354
9106,September 06 2017,DOG,Pit Bull,,U,false,Queens,11368
9107,September 07 2017,DOG,Cocker Spaniel,4,M,true,Queens,11102
9108,August 11 2017,DOG,UNKNOWN,,U,false,Queens,11374
9109,September 09 2017,DOG,UNKNOWN,,U,false,Queens,11433
9110,September 09 2017,DOG,PUG AND FRENCH BULL MIX,,U,false,Queens,11377
9111,September 10 2017,DOG,GERMAN SHEPHERD MIX,6,M,true,Queens,11357
9112,September 10 2017,DOG,POMERANIAN / POODLE MIX,2,M,false,Queens,11372
9113,September 11 2017,DOG,PIT BULL / LABRADOR MIX,7,F,true,Queens,11435
9114,September 07 2017,DOG,TERRIER MIX,1,M,true,Queens,11367
9115,September 12 2017,DOG,POODLE / FRENCH BULL DOG,8,M,true,Queens,11374
9116,September 11 2017,DOG,Chihuahua,,M,false,Queens,11363
9117,September 11 2017,DOG,MIXED BREED,,U,false,Queens,11354
9118,September 11 2017,DOG,UNKNOWN,,U,false,Queens,
9119,September 13 2017,DOG,American Pit Bull Terrier/Pit Bull,10 MTHS,M,false,Queens,11435
9120,September 13 2017,DOG,COATED XOLO,2,F,true,Queens,11369
9121,September 13 2017,DOG,LABRADOR / PIT BULL MIX,8,F,true,Queens,11427
9122,September 14 2017,DOG,Pit Bull,1,M,false,Queens,11434
9123,September 03 2017,DOG,Pit Bull,7 MTHS,M,false,Queens,11377
9124,September 13 2017,DOG,Rottweiler,3,M,false,Queens,11385
9125,September 14 2017,DOG,Pit Bull,,U,false,Queens,11433
9126,September 11 2017,DOG,UNKNOWN,,U,false,Queens,
9127,September 15 2017,DOG,Siberian Husky,,U,false,Queens,11377
9128,September 17 2017,DOG,Shiba Inu,1,F,false,Queens,11355
9129,September 16 2017,DOG,Golden Retriever,,U,false,Queens,11355
9130,September 17 2017,DOG,German Shepherd,5,M,false,Queens,11421
9131,September 16 2017,DOG,Shih Tzu,3,F,false,Queens,11369
9132,September 16 2017,DOG,POMERANIAN MIX,6,M,true,Queens,11104
9133,September 17 2017,DOG,Cane Corso,2,M,true,Queens,11379
9134,August 19 2017,DOG,UNKNOWN,,U,false,Queens,11364
9135,September 14 2017,DOG,Jack Russ,3Y,M,false,Queens,11358
9136,September 17 2017,DOG,AMERICAN STAFFORDSHIRE TERRIER / PIT BULL,2,F,true,Queens,11358
9137,September 09 2017,DOG,MULTI POO,,U,false,Queens,11354
9138,September 14 2017,DOG,COCKER SPANIEL / BEAGLE MIX,2,M,false,Queens,11354
9139,September 18 2017,DOG,Labrador Retriever,2,U,false,Queens,11375
9140,September 20 2017,DOG,Rottweiler,,U,false,Queens,11105
9141,September 19 2017,DOG,LHASA APSO MIX,15,F,true,Queens,11372
9142,September 20 2017,DOG,CHIHUAHUA MIX,5,M,false,Queens,11372
9143,September 15 2017,DOG,UNKNOWN,,U,false,Queens,11367
9144,September 20 2017,DOG,Yorkshire Terrier,2,M,true,Queens,11355
9145,September 20 2017,DOG,UNKNOWN,,U,false,Queens,11103
9146,September 21 2017,DOG,AMERICAN STAFFORDSHIRE / PIT BULL MIX,2,M,false,Queens,11418
9147,September 21 2017,DOG,AMERICAN STAFFORDSHIRE / PIT BULL,2,M,false,Queens,11418
9148,September 13 2017,DOG,PIT BULL /GERMAN SHEPHERD MIX,1,F,false,Queens,11434
9149,September 22 2017,DOG,Pomeranian,6,F,true,Queens,11372
9150,September 24 2017,DOG,Pit Bull,,U,false,Queens,11368
9151,September 24 2017,DOG,UNKNOWN,,U,false,Queens,11373
9152,September 22 2017,DOG,Shih Tzu,8,M,false,Queens,11417
9153,September 25 2017,DOG,Puggle,11,M,true,Queens,11358
9154,September 22 2017,DOG,Siberian Husky,,U,false,Queens,11372
9155,September 22 2017,DOG,Pointer,,U,false,Queens,11377
9156,September 23 2017,DOG,MIXED BREED (MINI AUSSIE MIX),3,F,true,Queens,11365
9157,September 23 2017,DOG,Bull Terrier,1,M,false,Queens,
9158,September 25 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,false,Queens,11373
9159,September 24 2017,DOG,German Shepherd,7 MTHS,F,true,Queens,11375
9160,September 25 2017,DOG,German Pinscher,4,M,true,Queens,11370
9161,September 25 2017,DOG,Pit Bull,4,M,false,Queens,11357
9162,September 26 2017,DOG,AMERICAN STAFFORD MIX,2,F,true,Queens,11105
9163,September 26 2017,DOG,Maltese,,U,false,Queens,11421
9164,September 27 2017,DOG,UNKNOWN,,U,false,Queens,11372
9165,October 01 2017,DOG,BEAGLE MIX,10 MTHS,M,false,Queens,11106
9166,September 30 2017,DOG,Pit Bull,7 MTHS,F,false,Queens,11429
9167,September 28 2017,DOG,MIXED BREED,3,F,true,Queens,11697
9168,September 27 2017,DOG,UNKNOWN,,U,false,Queens,11436
9169,October 01 2017,DOG,Pit Bull,4,M,false,Queens,11691
9170,September 23 2017,DOG,UNKNOWN,,U,false,Queens,
9171,October 04 2017,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Queens,11365
9172,September 22 2017,DOG,Pit Bull,3,M,false,Queens,11385
9173,September 29 2017,DOG,"Bull Dog, English",3,M,false,Queens,11354
9174,September 30 2017,DOG,JINDO / JACK RUSS MIX,3,F,true,Queens,11373
9175,October 06 2017,DOG,POMERANIAN / CHIHUAHUA MIX,6M,M,true,Queens,11433
9176,October 01 2017,DOG,Jack Russ,4,M,false,Queens,11368
9177,October 04 2017,DOG,UNKNOWN,,U,false,Queens,
9178,October 06 2017,DOG,"Poodle, Toy",3,F,false,Queens,11368
9179,October 05 2017,DOG,UNKNOWN,,U,false,Queens,11375
9180,October 06 2017,DOG,UNKNOWN,,U,false,Queens,
9181,October 08 2017,DOG,PIT BULL MIX,3,M,true,Queens,11103
9182,October 09 2017,DOG,SIBERIAN HUSKY MIX,4,F,false,Queens,11354
9183,October 09 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,false,Queens,11368
9184,September 15 2017,DOG,Siberian Husky,4,F,true,Queens,11365
9185,September 01 2017,DOG,Shih Tzu,8,M,true,Queens,11357
9186,October 12 2017,DOG,American Eskimo,6,M,false,Queens,11420
9187,October 07 2017,DOG,UNKNOWN,,U,false,Queens,
9188,October 10 2017,DOG,UNKNOWN,,U,false,Queens,
9189,October 11 2017,DOG,West High White Terrier,2,M,true,Queens,11435
9190,October 12 2017,DOG,Maltese,3,F,false,Queens,11356
9191,October 11 2017,DOG,COCKER SPANIEL / POODLE MIX,4,M,true,Queens,11377
9192,October 13 2017,DOG,UNKNOWN,,U,false,Queens,11375
9193,October 12 2017,DOG,Pit Bull,,U,false,Queens,11435
9194,October 15 2017,DOG,"Bull Dog, English",4,M,false,Queens,11369
9195,October 16 2017,DOG,UNKNOWN,,U,false,Queens,11106
9196,October 13 2017,DOG,Pit Bull,1,M,true,Queens,11691
9197,October 07 2017,DOG,PIT BULL / LABRADOR MIX,11,M,true,Queens,11418
9198,October 10 2017,DOG,CANE CHARLES / SHIH TZU MIX,2,M,true,Queens,
9199,October 10 2017,DOG,Pit Bull,,U,false,Queens,
9200,October 14 2017,DOG,Boxer,,U,false,Queens,
9201,October 18 2017,DOG,American Pit Bull Mix / Pit Bull Mix,5,F,true,Queens,11417
9202,October 17 2017,DOG,UNKNOWN,,U,false,Queens,
9203,October 18 2017,DOG,DACHSHUND,5,M,true,Queens,11420
9204,October 14 2017,DOG,UNKNOWN,,U,false,Queens,
9205,October 17 2017,DOG,Pomeranian,5,M,false,Queens,11368
9206,October 22 2017,DOG,SHIH TZU MIX,6,M,true,Queens,11358
9207,October 21 2017,DOG,Doberman Pinscher,4,M,false,Queens,11414
9208,October 21 2017,DOG,Shih Tzu,15,F,true,Queens,11373
9209,October 21 2017,DOG,Siberian Husky,3,M,false,Queens,11004
9210,October 21 2017,DOG,Pit Bull,,U,false,Queens,11432
9211,October 21 2017,DOG,SHEPHERD / GREYHOUND MIX,6,M,true,Queens,11423
9212,October 22 2017,DOG,Boxer,5,M,true,Queens,11106
9213,October 21 2017,DOG,GOLDEN RETRIEVER / DOODLE MIX,5,F,false,Queens,11385
9214,October 22 2017,DOG,UNKNOWN,,U,false,Queens,11106
9215,October 21 2017,DOG,UNKNOWN,,U,false,Queens,11697
9216,October 23 2017,DOG,German Shepherd,8,M,true,Queens,11435
9217,October 20 2017,DOG,Siberian Husky,4,F,true,Queens,
9218,October 22 2017,DOG,Shih Tzu,4,M,false,Queens,11372
9219,October 18 2017,DOG,UNKNOWN,,U,false,Queens,11377
9220,October 23 2017,DOG,Cocker Spaniel,7,M,false,Queens,11435
9221,October 23 2017,DOG,Pit Bull,8,M,true,Queens,11358
9222,October 24 2017,DOG,German Shepherd,,U,false,Queens,
9223,October 24 2017,DOG,UNKNOWN,,U,false,Queens,
9224,October 25 2017,DOG,SHIH TZU / POODLE MIX,3,M,true,Queens,11106
9225,October 24 2017,DOG,German Shepherd,3,F,false,Queens,11368
9226,October 28 2017,DOG,Labrador Retriever,,U,false,Queens,11419
9227,October 26 2017,DOG,Yorkshire Terrier,4,F,false,Queens,11369
9228,October 28 2017,DOG,UNKNOWN,,U,false,Queens,11433
9229,October 28 2017,DOG,BICHON FRISE / POODLE MIX,1,M,true,Queens,11377
9230,October 28 2017,DOG,American Pit Bull Terrier/Pit Bull,3,M,true,Queens,11361
9231,October 28 2017,DOG,LABRADOR MIX,7,M,true,Queens,11106
9232,October 30 2017,DOG,LABRADOR / HOUND MIX,8 MTHS,F,true,Queens,11377
9233,October 30 2017,DOG,Pit Bull,,U,false,Queens,11358
9234,October 30 2017,DOG,CHIHUAHUA / DACHSHUNG MIX,7,M,true,Queens,11426
9235,August 28 2017,DOG,Yorkshire Terrier,2,M,true,Queens,11379
9236,October 08 2017,DOG,Yorkshire Terrier,2,M,true,Queens,11379
9237,October 21 2017,DOG,PIT BULL / LABRADOR MIX,3,M,true,Queens,11365
9238,October 30 2017,DOG,"Bull Dog, English",3,M,true,Queens,11378
9239,October 29 2017,DOG,Pit Bull,,U,false,Queens,11385
9240,October 12 2017,DOG,Labrador Retriever,14,U,false,Queens,11355
9241,October 31 2017,DOG,CHIHUAHUA MIX,1,M,false,Queens,11368
9242,October 31 2017,DOG,Cocker Spaniel,2,M,true,Queens,11373
9243,November 01 2017,DOG,Bichon Frise,1,M,false,Queens,11373
9244,November 02 2017,DOG,HOUND MIX,3,M,true,Queens,11104
9245,November 02 2017,DOG,"Schnauzer, Standard",9,M,true,Queens,11102
9246,November 04 2017,DOG,MIXED,5,M,true,Queens,11429
9247,November 03 2017,DOG,Chihuahua,,U,false,Queens,11691
9248,November 07 2017,DOG,YORKIE CHON,4,M,true,Queens,11368
9249,November 04 2017,DOG,UNKNOWN,,U,false,Queens,11385
9250,November 06 2017,DOG,Pit Bull,,U,false,Queens,
9251,November 08 2017,DOG,Boxer,,U,false,Queens,
9252,November 08 2017,DOG,Shiba Inu,9,M,true,Queens,11368
9253,November 08 2017,DOG,Pit Bull,2,M,true,Queens,11368
9254,November 10 2017,DOG,Maltese,12,F,false,Queens,11355
9255,November 10 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,false,Queens,11367
9256,November 10 2017,DOG,LABRADOR / HOUND MIX,2,M,false,Queens,11433
9257,November 11 2017,DOG,Cocker Spaniel,7,F,true,Queens,11364
9258,November 12 2017,DOG,Bull dog,,U,false,Queens,11429
9259,November 13 2017,DOG,Pit Bull,,U,false,Queens,
9260,November 11 2017,DOG,Pit Bull,,U,false,Queens,11417
9261,November 08 2017,DOG,UNKNOWN,,U,false,Queens,
9262,November 11 2017,DOG,UNKNOWN,,U,false,Queens,
9263,November 13 2017,DOG,Beagle,,M,true,Queens,11365
9264,November 13 2017,DOG,Labrador Retriever,,U,false,Queens,11417
9265,November 11 2017,DOG,Yorkshire Terrier,,U,false,Queens,
9266,November 13 2017,DOG,UNKNOWN,,U,false,Queens,
9267,November 15 2017,DOG,Pit Bull,3,M,false,Queens,11367
9268,November 15 2017,DOG,MIXED BREED,4,M,true,Queens,11360
9269,November 15 2017,DOG,Chihuahua,12,F,true,Queens,11356
9270,November 16 2017,DOG,AMERICAN BULLY,2,F,true,Queens,11377
9271,November 17 2017,DOG,UNKNOWN,,U,false,Queens,11356
9272,November 18 2017,DOG,Maltese,7,M,true,Queens,11364
9273,November 17 2017,DOG,Bull dog,1,M,false,Queens,11412
9274,November 19 2017,DOG,"Bull Dog, French",1,M,false,Queens,11354
9275,November 19 2017,DOG,UNKNOWN,,U,false,Queens,11414
9276,November 17 2017,DOG,UNKNOWN,,U,false,Queens,11427
9277,November 17 2017,DOG,UNKNOWN,,U,false,Queens,
9278,November 17 2017,DOG,ENGLISH SHEEPDOG,9 MTHS,F,false,Queens,11364
9279,November 20 2017,DOG,SHIH TZU / POODLE MIX,3,M,false,Queens,11434
9280,November 20 2017,DOG,Pit Bull,,U,false,Queens,
9281,November 22 2017,DOG,GERMAN SHEPERD / PIT BULL MIX,,U,false,Queens,11420
9282,November 22 2017,DOG,TERRIER,,U,false,Queens,11368
9283,November 21 2017,DOG,Boston Terrier,9,F,true,Queens,11105
9284,November 22 2017,DOG,Pekingese,7,M,true,Queens,11354
9285,November 24 2017,DOG,Shih Tzu,2,M,false,Queens,11432
9286,November 25 2017,DOG,Pit Bull,,U,false,Queens,
9287,November 08 2017,DOG,Chihuahua,13,F,true,Queens,11357
9288,November 19 2017,DOG,LABRADOR MIX,8,M,true,Queens,11372
9289,November 18 2017,DOG,UNKNOWN,,U,false,Queens,
9290,November 28 2017,DOG,Pit Bull,,U,false,Queens,
9291,October 30 2017,DOG,German Shepherd,3,M,false,Queens,11432
9292,November 28 2017,DOG,Siberian Husky,4,F,true,Queens,11364
9293,November 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,true,Queens,11356
9294,November 30 2017,DOG,Boston Terrier,8,F,true,Queens,11373
9295,December 02 2017,DOG,Labrador Retriever,,U,false,Queens,11372
9296,December 03 2017,DOG,Yorkshire Terrier,,U,false,Queens,11427
9297,November 17 2017,DOG,Yorkshire Terrier Crossbreed,,U,false,Queens,11419
9298,December 04 2017,DOG,Siberian Husky,,U,false,Queens,
9299,December 02 2017,DOG,Pit Bull,,U,false,Queens,
9300,November 26 2017,DOG,TERRIER,,U,false,Queens,11691
9301,December 02 2017,DOG,MIXED BREED,2,M,false,Queens,11422
9302,December 06 2017,DOG,UNKNOWN,,U,false,Queens,
9303,December 04 2017,DOG,Maltese,8,F,true,Queens,11358
9304,December 04 2017,DOG,BEAGLE MIX,4 MTHS,F,true,Queens,11375
9305,December 08 2017,DOG,BEAGLE MIX,10,M,true,Queens,11418
9306,December 03 2017,DOG,Siberian Husky,8,M,true,Queens,11434
9307,December 09 2017,DOG,Maltese,,U,false,Queens,11368
9308,December 07 2017,DOG,YORKIE / JACK RUSSELL MIX,8,F,false,Queens,11372
9309,December 07 2017,DOG,SHAR-PEI / BEAGLE MIX,9 MTHS,M,true,Queens,11372
9310,December 08 2017,DOG,UNKNOWN,,U,false,Queens,
9311,December 13 2017,DOG,BEAGLE MIX,1,F,true,Queens,11102
9312,December 13 2017,DOG,UNKNOWN,,U,false,Queens,
9313,December 10 2017,DOG,COCKAPOO,11,M,true,Queens,11375
9314,December 13 2017,DOG,"Poodle, Toy",,U,false,Queens,11375
9315,December 14 2017,DOG,Maltese,4,M,false,Queens,11368
9316,December 16 2017,DOG,COLLIE MIX,2,M,false,Queens,11358
9317,December 16 2017,DOG,UNKNOWN,,U,false,Queens,
